gruppo	nomeGruppo	senatore	nome	cognome	carica	inizioAdesione	legislatura
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25558	Anna Maria	Bernini	Vicepresidente Vicario	2013-11-25	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25245	Cosimo	Sibilia	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/17887	Niccolo'	Ghedini	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25198	Maria	Rizzotti	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/3939	Renato	Schifani	Membro	2016-08-05	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29083	Cristina	De Pietro	Membro	2017-12-06	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25214	Giacomo	Caliendo	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/22970	Francesco Maria	Giro	Membro	2015-07-01	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29212	Enrico	Piccinelli	Membro	2017-06-28	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25398	Domenico	Scilipoti Isgro'	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25412	Mariarosaria	Rossi	Tesoriere	2016-07-15	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/1407	Lucio	Malan	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/500	Franco	Carraro	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25207	Giancarlo	Serafini	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/2064	Paolo	Romani	Presidente	2013-11-25	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/4192	Claudio	Fazzone	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25205	Alfredo	Messina	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/3923	Antonio	Azzollini	Membro	2016-08-04	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/752	Antonio	D'Ali'	Vicepresidente	2015-07-01	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/1103	Maurizio	Gasparri	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25491	Vincenzo	Gibiino	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25271	Bruno	Alicata	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/23054	Antonio	Razzi	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/476	Franco	Cardiello	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29209	Emilio	Floris	Vicepresidente	2016-07-15	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29128	Marco	Marin	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/19020	Massimo	Cassano	Membro	2017-07-25	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/31391	Michele	Boccardi	Membro	2015-09-08	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/17739	Nitto Francesco	Palma	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29126	Andrea	Mandelli	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29204	Bernabo'	Bocca	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/17834	Enzo	Fasano	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/27874	Domenico	De Siano	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/25206	Salvatore	Sciascia	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/29178	Francesco	Scoma	Membro	2013-03-19	17
http://dati.senato.it/gruppo/56	Forza Italia-Il Popolo della Libertà XVII Legislatura	http://dati.senato.it/senatore/17614	Franco	Mugnai	Membro	2017-12-21	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/17805	Guido	Viceconte	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29206	Franco	Conte	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29208	Marcello	Gualdani	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/520	Pier Ferdinando	Casini	Membro	2014-12-16	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29081	Nico	D'Ascola	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29079	Mario	Dalla Tor	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/25270	Simona	Vicari	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/2132	Maurizio	Sacconi	Membro	2015-02-06	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29199	Federica	Chiavaroli	Membro	2016-07-20	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29036	Gabriele	Albertini	Membro	2014-03-04	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29129	Luigi	Marino	Membro	2016-07-20	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/25517	Aldo	Di Biagio	Membro	2014-12-16	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29152	Pippo	Pagano	Vicepresidente	2016-07-20	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/17561	Antonio	Gentile	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/645	Francesco	Colucci	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/23060	Luciano	Rossi	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29033	Piero	Aiello	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/25386	Salvatore	Torrisi	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/17698	Giuseppe Francesco Maria	Marinello	Membro	2013-11-15	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/4347	Paolo	Bonaiuti	Membro	2014-04-22	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29125	Bruno	Mancuso	Membro	2017-11-14	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/17552	Laura	Bianconi	Presidente	2016-07-20	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/29038	Fabiola	Anitori	Membro	2014-12-16	17
http://dati.senato.it/gruppo/73	Alternativa Popolare - Centristi per l'Europa - NCD	http://dati.senato.it/senatore/1027	Roberto	Formigoni	Membro	2013-11-15	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/22707	Andrea	Augello	Membro	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/29049	Giovanni	Bilardi	Membro	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/29101	Serenella	Fucksia	Vicepresidente	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/25568	Francesco	Aracri	Membro	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/22717	Anna Cinzia	Bonfrisco	Vicepresidente Vicario	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/1148	Carlo	Giovanardi	Membro	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/18715	Gaetano	Quagliariello	Presidente	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/22730	Michelino	Davico	Tesoriere	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/25243	Ulisse	Di Giacomo	Membro	2017-05-25	17
http://dati.senato.it/gruppo/80	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	http://dati.senato.it/senatore/656	Luigi	Compagna	Membro	2017-05-25	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/25229	Manuela	Granaiola	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/4387	Paolo	Corsini	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/4493	Maurizio	Migliavacca	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29109	Miguel	Gotor	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29058	Francesco	Campanella	Membro	2017-05-31	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/22337	Felice	Casson	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/25477	Doris	Lo Moro	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/22767	Carlo	Pegorer	Segretario	2017-03-15	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29088	Nerina	Dirindin	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29042	Lorenzo	Battista	Membro	2017-03-23	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/28580	Maria Cecilia	Guerra	Presidente	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/25495	Maria Grazia	Gatti	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29099	Federico	Fornaro	Vicepresidente Tesoriere	2017-03-15	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29183	Lodovico	Sonego	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/22720	Filippo	Bubbico	Membro	2017-02-28	17
http://dati.senato.it/gruppo/79	Articolo 1 - Movimento Democratico e Progressista - Liberi e Uguali	http://dati.senato.it/senatore/29167	Lucrezia	Ricchiuti	Membro	2017-02-28	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/8988	Paolo	Naccarato	Membro	2016-04-14	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/29063	Antonio Stefano	Caridi	Membro	2014-12-19	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/961	Mario	Ferrara	Presidente	2013-03-20	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/22814	Antonio	De Poli	Membro	2017-12-21	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/10369	Riccardo	Villari	Membro	2016-02-10	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/29089	Angela	D'Onghia	Membro	2014-11-18	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/17911	Riccardo	Conti	Membro	2017-12-21	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/4639	Giuseppe	Esposito	Membro	2017-12-21	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/17635	Giuseppe	Ruvolo	Membro	2017-12-21	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/29084	Paola	De Pin	Membro	2015-06-16	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/2419	Giulio	Tremonti	Membro	2013-05-08	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/29064	Monica	Casaletto	Membro	2015-12-22	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/29158	Bartolomeo	Pepe	Tesoriere	2017-05-23	17
http://dati.senato.it/gruppo/72	Grandi Autonomie e Libertà - Unione dei Democratici Cristiani e Democratici di Centro	http://dati.senato.it/senatore/17704	Giovanni	Mauro	Segretario	2013-04-30	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29197	Vittorio	Zizza	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/25449	Emanuela	Munerato	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/2214	Antonio	Scavone	Presidente	2018-01-16	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29118	Pietro	Liuzzi	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29203	Salvatore Tito	Di Maggio	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29207	Francesco	Bruni	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/22551	Patrizia	Bisinella	Vicepresidente	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29159	Luigi	Perrone	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29043	Raffaela	Bellot	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/25261	Luigi	D'Ambrosio Lettieri	Membro	2017-12-22	17
http://dati.senato.it/gruppo/81	Noi con l'Italia	http://dati.senato.it/senatore/29188	Lucio	Tarquinio	Tesoriere	2018-01-16	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/22863	Lucio	Barani	Presidente	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/25464	Riccardo	Mazzoni	Vicepresidente Vicario	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/27647	Vincenzo	D'Anna	Membro	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/63	Francesco Maria	Amoruso	Membro	2015-09-22	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/17823	Ciro	Falanga	Segretario	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/32423	Mario	D'Apuzzo	Membro	2018-01-09	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/29120	Eva	Longo	Vicepresidente	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/29104	Adele	Gambaro	Membro	2016-01-20	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/29114	Pietro	Langella	Tesoriere	2017-12-12	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/17801	Denis	Verdini	Membro	2015-07-29	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/22558	Pietro	Iurlaro	Membro	2015-10-16	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/25458	Antonio	Milo	Membro	2016-04-30	17
http://dati.senato.it/gruppo/76	ALA (Alleanza Liberal Popolare) - PRI (Partito Repubblicano Italiano)	http://dati.senato.it/senatore/30259	Lionello Marco	Pagnoncelli	Membro	2016-01-30	17
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29105	Francesco	Giacobbe	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/28924	Francesco	Verducci	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/20658	Luigi	Zanda	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/4522	Gianni	Pittella	Vicepresidente	2020-09-08	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29358	Vincenzo	D'Arienzo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32669	Assuntela	Messina	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/18499	Monica	Cirinna'	Segretario	2018-05-02	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29040	Bruno	Astorre	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29521	Dario	Parrini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32632	Andrea	Ferrazzi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29138	Franco	Mirabelli	Vicepresidente Vicario	2020-09-08	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32610	Luciano	D'Alfonso	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29072	Stefano	Collina	Tesoriere	2018-05-02	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/17750	Roberta	Pinotti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/23011	Antonio	Misiani	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29194	Vito	Vattuone	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29591	Mino	Taricco	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32578	Alessandro	Alfieri	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32703	Tatjana	Rojc	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29604	Valeria	Valente	Membro	2019-02-13	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29398	Alan	Ferrari	Segretario d'Aula	2018-05-02	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32651	Mauro Antonio Donato	Laus	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/26041	Valeria	Fedeli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/1458	Andrea	Marcucci	Presidente	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29186	Dario	Stefano	Membro	2020-09-08	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29467	Simona Flavia	Malpezzi	Membro	2020-02-13	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29443	Vanna	Iori	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29282	Caterina	Bini	Segretario	2018-05-02	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32588	Caterina	Biti	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/31572	Tommaso	Nannicini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/23135	Salvatore	Margiotta	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/32660	Daniele	Manca	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/25411	Anna	Rossomando	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/29552	Roberto	Rampi	Membro	2018-03-27	18
http://dati.senato.it/gruppo/49	Partito Democratico	http://dati.senato.it/senatore/31143	Paola	Boldrini	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/23007	Ricardo Antonio	Merlo	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32680	Gianluigi	Paragone	Membro	2020-01-04	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/27476	Raffaele	Fantetti	Membro	2020-10-12	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/321	Emma	Bonino	Tesoriere	2019-01-11	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29147	Paola	Nugnes	Membro	2019-06-29	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29055	Maurizio	Buccarella	Vicepresidente	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/2064	Paolo	Romani	Membro	2020-07-22	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32620	Luigi	Di Marzio	Membro	2020-01-16	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29555	Matteo	Richetti	Membro	2019-09-11	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29450	Francesco	Laforgia	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/29130	Carlo	Martelli	Membro	2018-03-27	18
http://dati.senato.it/gruppo/9	Misto	http://dati.senato.it/senatore/32614	Saverio	De Bonis	Membro	2019-01-04	18
